 Adnet Marketing Solutions ,"  Adnet Marketing Solutions  2320 W. Mission Lane Suite #1 
Phoenix, Arizona U.S.A. ",, 877-777-4995,Adnet Marketing Solutions I paid $449 to this company for an online marketing business.  They have not fulfilled their commitment to refund me as promised in writing.Phoenix Arizona," Okay people here is the story about Leroy Lehr, you make the call, if you want to do business with this guy......Back in Jan 2003 I met Leroy Lehr and Dr. Jane online when they assocaites with PrePaid Legal, I was seaching online for   Report Attachments:      
										.....htm#"" target=_top>attorney to sue a former business partner, I was also online looking for a Home base business, since I'm disabled and can't work....Leroy Lehr contacted me via IM from AOL, and shortly after called me, we soon were speaking about my situation on how much money I have lost in two failed business ventures, that's when he started to tell me about an investment program about a private offshore company called World Investment Group in which he was involved in and had over $500k sincured with this company and there was a program that was going to start which he could double his money every 6 months, he asked me if I was interested in joining, it would require a $10k investment on my part and that he was going to invest $10K himself and that he would be in charge of our investment program.I was skepitcal at first, but he assured me I would not lose any of my principle and guaranteed it in writing, so I decided to invest my last $10k I had saved with Mr. Lehr becuase I trusted him, which was a big mistake after the fact!! I also joined the PrePaild Legal business with him and he was my upline, to tell you the truth... this guy could sell shit from the back of his pick up truck, he does come off as a charming, turst worthy guy, but the fact of matter HE IS NOT!!!! DO NOT TRUST HIM....it will come back and bite you in the ASS....back  to the story, everything was going good for about 4 years, I got a statement from Mr. Lehr and the Company every 6 months showing how much our money has grown and every time we left our monies in our account we would earn a 20% bonus, so after 4 years our money grew to $1.6 mil I would get half and he would ger half, we were to recieve these ATM cards were we would be able to  withdraw these offshore funds from any ATM machine anywhere in the U.S, we both agreed it was time to start to pull money out our account, that is when I started to get the runaround from Mr. Lehr and the Company W.I.G to make a long story short the Last Time I heard from Mr. Lehr was around Sept 2007 were he told me to expect our ATM cards to be coming in a week, what a JOKE!I waited that week and NOTHING, so I called Mr. Lehr and his phone mysteriously was disconected, then I called PrePaid Legal Svc and low and behold he was not a member anymore, and then I knew I was SCAMMED!!! So never heard a word from the guy until I did a search online and found him marketing the Ibuzz Pro system arond Nov of 2008, I noitfied John Breck the owner of Ibuzz pro and told him about what occured and he said he couldn't do nothing, I contacted Leroy Lehr on all his phone#s and no reply, I did get an email from him and he stated he would be contacting me, but that never happened, I'm here to warn the general public of this guy, if he can scam a disabled person, he won't have a problem scamming you, I would not do business with these people, soon enough the authorites will be knocking on his door and the people involved in his online scams, we have people looking into, if you don't believe me, do a back ground check on Leroy D Lehr, D.O.B 04/13/1961, he has a son, name Chase Tylor Lehr, sister Pamela Faye Lehr...check out his business addresses, it's a Block Buster's address in Arizona,lol....this guy is a joke....I'm curious to what he has to say about this report, asked him and see what he says, if he denise it, then you know he's a liar, and notify me if that's the case....P.S Be carful who you do business with!!! ",  Computer Marketing Companies ,0
 Onlingo ,"  Onlingo  www.onlingo.com 
Suisun City, California U.S.A. ",, 800-949-6880,"Onlingo cannot cancel online, had customers service try for me they finally said that its not available ripoff Suisun City California"," Okay people here is the story about Leroy Lehr, you make the call, if you want to do business with this guy......Back in Jan 2003 I met Leroy Lehr and Dr. Jane online when they assocaites with PrePaid Legal, I was seaching online for   Report Attachments:      
										.....htm#"" target=_top>attorney to sue a former business partner, I was also online looking for a Home base business, since I'm disabled and can't work....Leroy Lehr contacted me via IM from AOL, and shortly after called me, we soon were speaking about my situation on how much money I have lost in two failed business ventures, that's when he started to tell me about an investment program about a private offshore company called World Investment Group in which he was involved in and had over $500k sincured with this company and there was a program that was going to start which he could double his money every 6 months, he asked me if I was interested in joining, it would require a $10k investment on my part and that he was going to invest $10K himself and that he would be in charge of our investment program.I was skepitcal at first, but he assured me I would not lose any of my principle and guaranteed it in writing, so I decided to invest my last $10k I had saved with Mr. Lehr becuase I trusted him, which was a big mistake after the fact!! I also joined the PrePaild Legal business with him and he was my upline, to tell you the truth... this guy could sell shit from the back of his pick up truck, he does come off as a charming, turst worthy guy, but the fact of matter HE IS NOT!!!! DO NOT TRUST HIM....it will come back and bite you in the ASS....back  to the story, everything was going good for about 4 years, I got a statement from Mr. Lehr and the Company every 6 months showing how much our money has grown and every time we left our monies in our account we would earn a 20% bonus, so after 4 years our money grew to $1.6 mil I would get half and he would ger half, we were to recieve these ATM cards were we would be able to  withdraw these offshore funds from any ATM machine anywhere in the U.S, we both agreed it was time to start to pull money out our account, that is when I started to get the runaround from Mr. Lehr and the Company W.I.G to make a long story short the Last Time I heard from Mr. Lehr was around Sept 2007 were he told me to expect our ATM cards to be coming in a week, what a JOKE!I waited that week and NOTHING, so I called Mr. Lehr and his phone mysteriously was disconected, then I called PrePaid Legal Svc and low and behold he was not a member anymore, and then I knew I was SCAMMED!!! So never heard a word from the guy until I did a search online and found him marketing the Ibuzz Pro system arond Nov of 2008, I noitfied John Breck the owner of Ibuzz pro and told him about what occured and he said he couldn't do nothing, I contacted Leroy Lehr on all his phone#s and no reply, I did get an email from him and he stated he would be contacting me, but that never happened, I'm here to warn the general public of this guy, if he can scam a disabled person, he won't have a problem scamming you, I would not do business with these people, soon enough the authorites will be knocking on his door and the people involved in his online scams, we have people looking into, if you don't believe me, do a back ground check on Leroy D Lehr, D.O.B 04/13/1961, he has a son, name Chase Tylor Lehr, sister Pamela Faye Lehr...check out his business addresses, it's a Block Buster's address in Arizona,lol....this guy is a joke....I'm curious to what he has to say about this report, asked him and see what he says, if he denise it, then you know he's a liar, and notify me if that's the case....P.S Be carful who you do business with!!! ",  Computer Marketing Companies ,0
" Horizon Technologies, Cyber Auto Track, Paul Lewis,Tony Angel ","  Horizon Technologies, Cyber Auto Track, Paul Lewis,Tony Angel  2741 W/Southern Ave.,Suite 6 
Tempe, Arizona U.S.A. ",, 602-344-7777,"Horizon Technologies, Cyber Auto Track, Paul Lewis,Tony Angel Very Deceptive Bunch of Crooks trying to screw me out of $1200.00 Tempe Arizona"," On 3/6/10 I received an unsolicited phone call from Daniel Schelor on behalf of merchant processing. During this phone call Mr. Schelor offered me the opportunity to purchase an Affiliate Starter Kit for $100.00 and $19.95 to host a website, this was alleged business opportunity involving the sale of CC Machines to other businesses. On 3/11/10 I received an additional phone call from David Olson on behalf of Marketing Plans and offered me an opportunity to purchase ""LEADS"" from Core Payment Solutions, additional computer training, and additional training equipment. The additional leads were sold in a package of ""8000"" leads for $9999.99. Mr. Olson explained to me that I would begin to recoup my money in 90-120 days and I would make approximately $9600.00 a month. I gave Mr. Olson my CC information for payment. After thinking the purchase over the weekend, I decided that I did not want to be involved and wanted to cancel my purchase, on Monday March 15, 2010 I contacted Armondo A. and advised him that I wanted to cancel my purchase which he responded, that there were no refunds or cancellations. After telling him that I did not want to be involved in this program, he then faxed paperwork to me, confromation of my CC's being charged, at that time, he then requested my SS#, my signature, all my banking information, which as I said I was unwilling to do, as I did not want to participate in this program, and that Iwanted my money refunded. Upon not getting any response back from him per my request, I sought answers threw my lawyer. Which I gave her all my information, she then wrote a letter to the PA & AZ Attorney General Office, and to this day this is still unresolved and I am seeking your help in this matter, to help me in getting my money back. As this was a scam and I do not have a Home based business. If need be, I do have ALL of paperwork sent to me by the various companies involved, and would be more than happy to make copies and send them to you for your review. Thank you. ",  Computer Marketing Companies ,0
 Open Mind Research ,"  Open Mind Research  2620 Fernwood,23 Brock Ave. 
North York, Ontario Canada ",, 519-774-0195,"OpenMindResearch Someone is using open mind research to send out fake check's,to be deposited in a checking account.The person goes by the name, Angela young. She claim to chose name's randomly from doing online survey's, the prize money is mention, a fake check is sent as a clearance fee,do not deposit the check into your bank account. ripoff North York,Ontario Ontario"," On December 2, 2009, Jennifer Coburn (JC Consulting) sent me a contract and an invoice for $240.  For $240, she was supposed to conduct 30 hours of coldcalling on my company's behalf.  From December, 2009 to today, I have been attempting to obtain a refund.On Feb. 10, 2010 she claimed there was a death in the family and she was in NY and that is why I had not heard from her or received any reports.On Feb. 23, 2010 she claimed her brother was diagnosed with cancer.On March 10, 2010 she claimed to still be in NY and that she would refund 50% of my money.On April 19, 2010 I sent an email and received an email from someone named Mark who claimed to be her account manager.  He said that Jennifer's brother had passed away and she was in NY but would be back the following Monday and would issue a refund.That was 5 months ago.  I have emailed and emled her time and time again with no response.  This woman has taken my money and I want it back.I am willing to work with FBI, other victims, whatever it takes.     ",  Computer Marketing Companies ,0
 M.O.R.E ,"  M.O.R.E  305 East Main St. Or P.O. Box 198 
Goessel, Kansas U.S.A. ",, 620-367-2600,M.O.R.E Rip off report had helped me.. Goessel Kansas," On July 16, 2009 I received a solicited phone call from a man representing himself as jay Debolt. I have worked with Jay in the past and his products have been helpful in understanding internet marketing. This man representing himself as Jay stated that he had a wonderful program to help me with my internet traffic problems (guaranteed). I told him I had web sites already, and he asured me I probably only needed a bit of tweeking since I understood the web thus far. HE called me several times trying to get a credit card number from me weith a limit request attached. I spoke with this man further and the assurances of what I would receive for $2000.00 would be honored which include at least $9000.00 in returns which would increase the more effort I put in, but it was not necessary to put in that much effort since they would be working my new website a majority of the time. [continued below]....
									
										..... I am one to believe that if I do the work for it I will earn more. I was assured many promises along with tangable products, I have received nothing, a big fat zero (Nothing) for $2000.00 except a large headache. The documents they made me sign are to protect the owner John Roygoza, and others at top managment scam office of push traffic inc. I was guaranteed a full refund If not satisfied. I was promised someone woulod call me, (No one ever did) except to beg me to upgrade and try to get more money out of me. I received a call from Mr. Hamilton stating that I would have to write a letter to Mr. David Sipes to get my full refund. Two first class letters later and no response has led me to believe that these people are frauding innocent people of their hard earned money. Things I was promised in the agreement1. Advanced Training Sessions2. Blogging mentorship3. PPC mentorship4. Sales copy mentorship5. DVD training videos6. Instant turnkey website7. 10 (1 on 1) coaching calls over a period of six monthsI GOT NOTHING!!!! They stole my money!I wrote, called, e-mailed, and my communications are being ignored. I have contated the authorities in this matter in hopes that something can be done. How can they be allowed to continue to rip people off? This amazes me that these con-artists are allowed to continue without being jailed. I want my refund, can anyone here me? Lorraine!  ",  Computer Marketing Companies ,0
 Don Lupree's The Greatest Vitamins In The World ,"  Don Lupree's The Greatest Vitamins In The World  3112 N 30th Ave 
Phoenix, Arizona U.S.A. ",, 800-544-8482,The Greatest Vitamins In The World Don Lupree's How can these people do this and get away with it... Stop them before they hurt more people Ripoff Phoenix Arizona," Once again, some random online coupn scamming site that I NEVER remember authorizing, but have now realized on my Visa  that this company has been charging me $19.99 over the past several months. This really makes me angry, because I am a harwokring, and at times, starving graduate student who is trying to finish my doctorate (and writing a dissertation)...This is the last thing I need right now. So please put an end to these crazy fraudent coupon scammers, especially with how bad our econmy is right now, we the people dont need to deal with any more stress regarding money than we already have to. ",  Computer Marketing Companies ,0
 The Tax Club ,"  The Tax Club  350 5th St. Suite 6015 
New York, New York U.S.A. ",, 866-829-2582,"The Tax Club Took money out of my account without authorization. New York New York*UPDATE ...Rip-off Report Investigation: The Tax Club pledges to resolve complaints. Commitment to Rip-off Report Corporate Advocacy Business Remediation & Customer Satisfaction Program. - Executives stated ""our Clients are #1 priority employees will go above & beyond their client's expectation in every aspect of the business."" Consumers can feel confident and secure when doing business with The Tax Club.", Peter Lessard is full of lies and empty promises. His company Local Direct Response is a joke. I should have know better. Stay away from this guy and any of his other businesses. I just checked his blog and now he is starting another company called the Reputation Repair Experts. Let's see you try to fix your reputation Peter Lessard. Stay away!!									,  Computer Marketing Companies ,0
 Web Wealth Strategies And Incredible Advertising ,"  Web Wealth Strategies And Incredible Advertising  3443 N. Central Ave. Suite 900 
Phoenix, Arizona U.S.A. ",, 800-590-9913,"Web Wealth Strategies /Incredible Advertising Web Wealth Strategies got $229.00 from me and Incredible Advertising got $24,000.00 from me.Turn Key Web based business Promising Sizable Returns in Weeks! Phoenix Arizona", Please be aware that ZERO revenue has been received from Mason Grace Enterprises even though we paid them $139 for came quickly and letters were mailed out the same day in early August. Under their Guaranteed Contract we have requested a refund of this amount and a further $49 postage on the mailed items. We believe that Mason Grace is a SCAM company but will withdraw this Ripoff Notice if we get a refund. ,  Computer Marketing Companies ,0
 AP9 Galleria--Parent Co Adaptive Marketing ,"  AP9 Galleria--Parent Co Adaptive Marketing  P.O. Box 5152, 
Des Plains, Illinois U.S.A. ",, 800-411-8104,AP9 Galleria--Parent Compay Adaptive Marketing Cancelled Months ago and still being billed Des Plains Illinois," Please be warned that this company will say whatever to get you to sign a contract and then will not deliver on their promises.  I was told that I had a 60 day free trial to use the service.  I cancelled in writing as the indicated by email to my sales rep (who by the way was very puchy and assessible early but could not get a hold of once I cancelled) within 2 weeks of having the service.  I also uninstalled the software the added to my server so they could not say I used their service after those 2 weeks.  The sales rep and telephone support rep both confirmed in writing that my service would be terminated and I would not be billed. Demand force billed me anyway for services I never used.  Everytime I call the billing department, I'm never anything less than the 20th caller in the queue!  That obviously shows they are messing a lot of people's bills up, and I do not have that kind of time to hold.  My attorney has sent them a letter, and I cann't get a response from my sales rep.  I urge anyone reading this to beware.  This company will say whatever they can to lock you into a 2 year contract.   I noticed that this company which speaks so highly of their ability to get you Google reviews does not have that option for their own company.  Ripoff report was the only online medium where I could tell my story about this company.  They must know they have a bad rap and want to control that as much as possible. ",  Computer Marketing Companies ,0
 Monarch Media Group ,"  Monarch Media Group  3665 Dove Road MI 
Port Huron, Michigan U.S.A. ",, 866-667-6855,Monarch Media Group 411 business scam Port Huron Michigan, Please stay away from this company they continue to bill your credit card over and over and I have called them and they say they will stop and refund but the never do. I am going to have to cancel my card to stop them! ,  Computer Marketing Companies ,0
 Internet Advancement ,"  Internet Advancement  internetadvancement.com 
Internet U.S.A. ",, 425-882-4760,"Internet Advancement THEY TOLD ME THAT THEY WOULD GET MY SITE ON THE TOP SEARCH ENGINES,IT DIDNT HAPPEN and they wont refund my money  Internet"," Please stay away from this shelf company. the facts serve accurate. As an OPT student struggling to grasp a jump start with my career, I fell in the dead end at this surge of stench. First let me warn you that Systems Logic is really know as iVision Solutions, Inc. The same company that is posted online with an establishment of a staffing agency to promote placments with high end clients/vendors. The issue stands as such, there altered format of resume enhancement after ""Training"" is forged and falsely promoted experience that is dishonest and untrue. I was marketed after arriving in 16 weeks. The training was for a period supposbility 8 Weeks. The catch in this is that there recruiter lures you to their office after finding your profile online or at their weak job boothes at local or state regitheystered job fairs at colleges preferrbly targeting the Chinese community beause of their OPT status. I am a victim of this. I came to their offices and found that the offices suggested on the website were going to be upheld as professional enviroment, not some vacant run down office. I walked in and none of the lights in the hallway were on or even working. I noticed sleep employees or students or someone the first day I came taling about how tired they were of the internet never working. Right then and there I should of walked off, but I had no choice at this point, I already bought my flight ticket and spent the remaining amount of money I had on taxi because they were too cheap to pick me up. Once I arrived, I was greated by the office mananger Bilal Shabbir, he listed all the rules and etc and told me once I signed the ""Agreement"" I would be binded by their contractual rules. I only sought this far because of H1B sponosorship promised from their or my recruiter, who by the way lied to me about being in the united states, he was in India!!! I waited for like 6 hours in the office until finally Bilal came back to take me to ""Guest House"" which was not in the apartments like I was told I would stay, but at a townhouse. When I walked in it was like a punch to my face. Dirty, smelled like trash, no A/C, trash everywhere. I was like am I really staying in this dump?! Eventually after weeks of complaining, they sent someone to come fix the issues, but wow. We had to be clearly begging becaues just after a week there, I had bites all over my body. I went to a local doctor and had to pay out of pocket to be notified that I had been bitten by Bed Bugs!!!! I went to the training for the period mentioned, the traininer was never there or always calling off, his name is Ravi. We would be told to be there at 9 am by the staff and traininer and noone would show up or we would get notified by the office manager that he would be running late. By then our training went from 6-8 weeks to 12-14 weeks. Once we were started to be prepted for marketing, I noticed that they had their India office assinged to marketing people. Who I could barely understand. What makes this even worst is that they lied about my resume and promoted me to interviews with falses experiences and I felt so ashamed by then. Fianlly after months of being at this dump, I got a job. The funny thing is that once I arrived at the clients location, I decided to just quit. I took the offer from the client. I never got paid unitl like 4 weeks being at the job site. I never got my promised incentives or part of my deal or offer. I honestly only had one good experience when I was there, but it seems that person is not even working there anymore. If you get approached either online or by phone by these scam professionals, hang up, ignore!!! I was told I would be sued or sent to collections. I was threatned like a million times since I've left, but it felt good to leave. There never get a penny out of me. ",  Computer Marketing Companies ,0
 Www.onlinesupplier.com/ Eidelweiss Card Pt Donvale Ne ,"  Www.onlinesupplier.com/ Eidelweiss Card Pt Donvale Ne  404 East First St #1345. 
Long Beach, California, 90802, California U.S.A. ",, 1-8009309932,Www.onlinesupplier.com/ Eidelweiss Card Pt Donvale Ne tried to steal $59.95 from my debit card account Ripoff Long Beach California," Practices used by this company can be downright damaging to your company's web presence in the long run. They rent the URL to you (yes, you pay for it, but they own it) so all the advertising money you spend to promote the URL is lost when you leave them. (Unless you know this and insist they use a URL that you buy and refuse to transfer to them). When you leave them, they rent ""your"" URL to your competitor. Now your competitor begins immediately receiving the trailing benefit of all your advertising spent with Yodle. Yodle looks good to new client, because they are re-routing all residual leads that come in after you stop paying them to their new client. They take over your Google Places page. If you let them ""manage"" your Google places page they will remove your ID and password and take full control. You are cut out of access to Google places. When you leave they threaten to close your Google Places page. If you let them setup your Google Places page, they claim they will close it down. If you let them ""Manage"" your existing Google Places page, you will have to fight and argue to get them to give you back the ID and password access you once had. They will sell you a website, then re-sell it to everyone around you. In my case, same colors, same people photos, etc... This makes you look like a cookie cutter commodity. The phone number they promote is not your phone number. Again, like the URL, they can and will re-direct the phone calls to your competitor when you leave. When I worked with them they were not able to produce enough leads to cover the cost of their service plus the direct costs to service the client. When we asked to cancel service they refused. Then after the contract was over, our position in Google for our favorite three key words (we were ranking #1 on two of them and varied between #1,#2, and #3rd position on the third one) was severely damaged. We stayed on first page for one keyword, however, much lower, and for the other two key words we stopped appearing on the first page all together. Our Google Reviews disappeared and we can’t seem to get them back. Over a year later, we still have not fully recovered our Google Places position. We have had to hire someone to get this fixed.  ",  Computer Marketing Companies ,0
 Financing Alternatives ,"  Financing Alternatives   
Chesapeke, Virginia U.S.A. ",, 800-242-7144,Financing Alternatives The Scam King and how he worsened my life! ripoff Chesapeke Virginia, Production Media Co is a scam organization They called me offering advertisement services. They will place add for a local Realestate Company client folders. Sales representative Justin Dupree told me the add is $395 one time payment. I have been charged 4 time for $416  When I saw the charges I called them to figure out what is happening but never got a call back. Then I called Justin Again and he told me I should of been charged once and he is not sure what is happening and he will get back to me. Nobody ever called back. When I contacted realestate company they told me they never hired Production Media Co to do their folders.  Now I am dealing with credit cards trying to prove no work has been done and they are telling me since I gave them my credit card it will take time. BEWARE do not deal with these scammers.    Production Media Co is a team of crooks who are trying to scam the system and sedn you fake marketing information and make it look like they are working but no work will be done just a big scam     http://productionmediaco.com/ ,  Computer Marketing Companies ,0
 USA Survey Group ,"  USA Survey Group  www.usasurveygroup.com 
Internet U.S.A. ",, 877-312-7263,USA Survey Group made offer of multiple park tickets after taking a very long survey and making 2 commitments to purchase Ripoff Internet," Purchased Lime Cellulars Platform first quarter 2014. We have had nothing but problems with the system and the owner and managent. Based on our experience we found that Lime Cellular does not back it's promises and it's white label systm is full of bugs. Every month for the 3 months we were with them we had trouble with the system not working properly which caused a loss of customers for us. In my last conversation with their CEO he said quote  ""he can not give refunds or credits to everyone for every problem that occurs"". So regardless of the fact that we have been continuing to have problems with the system Lime Cellular is not prepared to refund or support us for future problems. The problem is the problems never stopped. Other issues was, trying to learn their system was impossible as they do not offer enough supportive information. All of our problems were caused by their lack of educating besides continuos system problems. I would warn anyone who is considering this company as viable alternative to mobile marketing to stay clear away from them. They lack integrity from the top on down. I feel ripped off and regardless of how I feel,they seem not to care. Is this the kind of company you want to be associated with? ",  Computer Marketing Companies ,0
 BTSI ,"  BTSI  1414 W BROADWAY #111 
TEMPE, Arizona U.S.A. ",, 800-794-0388,BTSI TOOK 9 THOUSAND DOLLARS FOR ADVERTISING. CAN'T GET A HOLD OF ANYBODY NOT RETURN PHONE CALLS. ripoff TEMPE Arizona," Received one of those junk emails on how someone made $10K+ working part-time from home.  I was unemployed at the time so I checked it out. It sounded interesting so I made the mistake of paying the $3.95 for the trial membership.   Well luckily I got a job and never went back on-line to investigate further.  Well that was a big mistake.  After your 10 trial membership without any notice they started billing my credit card $69.95/mo.  I used one of my credit cards I don't use on a regular basis and just paid the minimum pmt until I got out of training for my new job.  Well when I went to payoff this credit card and saw the balance I thought someone had used my card, but it was just 2 months of Kwik Shopz fee.   When I called their 800# you get marketing dept, which once I said I wanted to cancel my account I was transferred to billing dept who didn't pickup as quick as marketing.  After waiting over 5 minutes on hold I got a c/s representative who explain the ""Terms of Agreement"" explains the 10 day trial and future fees.  You know the little box with the scroll down bar that no one every reads because it would take two days to read it all.  An if you did start reading it the terms they don't want you to read are at the very end of their very long ""Terms of Agreement"".    Well I paid 2 months of $69.95 for nothing.  I guess I will read the ""Terms of Agreement"" next time.  I don't know how effective their program is I didn't use it after getting my new job, but all you do hear is all the success stories never about how many people make nothing and pay dearly for it.       ",  Computer Marketing Companies ,0
 NARS National Asset Recovery Service ,"  NARS National Asset Recovery Service  2102 William Street 
Cape Girardeau, Missouri U.S.A. ",, 573-651-3803,"NARS National Asset Recovery Service What is good for one employee, is good for ALL! ripoff Cape Girardeau Missouri"," Receiving multiple calls and faxes for services never requested.  Now receiving fax invoices for over 500 dollars (interest accumulating) along with phone calls that claim they have ""a recorded phone call requesting their service""  which is totally a figment of their imagination.  I engineer my own site so I have not ever contacted this company for any service.  They are threatening collection.  I have my hands full eough running my own business without ""Pro Market Target"" help. ",  Computer Marketing Companies ,0
 REsults Group  - TRG ,"  REsults Group  - TRG  3219 East Camelback Road Suite 838 
Phoenix, Arizona U.S.A. ",, 800-226-3150,Results Group - TRG LIARS USER THIEVES TOTAL RIPOFF SCAM WANT OUR MONEY BACK!! Phoenix Arizona," Richard Boateng of Family refrigeration also Same Day appliance contacted me via my lead generation website on the internet on April 11, 2013. He wanted to hire me to generate leads for his business in commercial refrigeration. We agreed on price and terms and enetered into an agreement. I generated leads for several months, He gave me bad credit cards to charge for payment, he kept indicating that he was going to pay.. always the promise of payment.. in the mean time, he was making thousands ofdollars off my efforts.  Richard Boateng, never paid one penny, and owes me over $5000 for my services. When I filed a small claiims action against him, they couldn't find him.. so perhaps the addresses are fraudulent also. This guy is a fraud, and I want to warn anyone that is or may be contacted by him or Jimmy Perez of All State Refrigeration, that they don't pay for services that are owed.. They talk a good game, but the bottom line is they are crooks, and you will lose lots of money, as I have if you get involved with them   Stay Away from Richard Boateng, Family Refrigeration - Same Day Appliance, and Jimmy Perez All State Refrigeration.   ",  Computer Marketing Companies ,0
 Internet Speedway ,"  Internet Speedway   
Phoenix, Arizona U.S.A. ",, 480-899-8200,Internet Speedway RipOff! Big Time Phoenix Arizona," Rip-off Report Investigation:
EDitors UPDATE: Positive Rating and Recognition has been given to  Achieve Technologies for its Commitment to Excellence in customer service. 
Rip-off Report also gives a lot of credit to Achieve Technologies Executive's who recently purchased Resultzzs Mentoring and have completely revamped and re organized every department and have given their commitment to 100% client satisfaction. The new Achieve Technologies Executives implemented companywide changes to insure clients success and satisfaction along with clearly explaining its company associations with partnering companies, specializing in working with individuals, small businesses and companies from around the world to help them create a dynamic business plan, web presence and marketing campaign by leveraging the 'Global Online Marketplace' to secure their financial freedom and independence .  
Rip-off Reports investigation of Achieve Technologies uncovers an ongoing commitment to total client satisfaction. Achieve Technologies has recently gained new ownership and the new owners have made a commitment to provide excellent customer service and sales.  These positive moves signal high degrees of confidence in this company and clients can be assured the highest degrees of confidence in this company.
One executive stated that they have always considered customer care one of their highest priorities, and to be more responsive to to its clients Achieve Technologies have made it a priority to implement new systems and extended hours to better serve the needs of its clients.
Achieve Technologies is constantly searching for product and service improvement within its own company, to demonstrate this they have recently upgraded all training materials, tools and services offered to clients, extended its Live Chat and phone lines for support along with implementing a new training program for its customer service associates.
Rip-off Report has confirmed that Achieve Technologies takes quality control very seriously.  They continue to strive for excellence and profesionalism and are committed to assisting any client issues that may arise.  
Achieve Technologies recognizes that complaints posted on Rip-off Report (true or not) are issues that need to be addressed and if handled correctly can be valuable learning opportunities. With the feedback generated by Rip-off Reports Investigation Achieve Technologies has made organizational changes allowing  clients a more streamlined approach to problem resolution and a total overall commitment to clients. 
In summary, after our investigation, which included discussions with Achieve Technologies and many of her past and current associates, Rip-off Report is convinced that Achieve Technologies has been and is committed to quality delivery of services resulting in total client satisfaction.Read more about Achieve Technologies Commitment to Excellence and Total Consumer Satisfaction and why consumers should feel safe, confident and secure  when doing business with a member of Rip-off Report's Corporate Advocacy Business Remediation & Customer Satisfaction Program.  ..yes, a long name for a program that does a lot for both consumers and businesses alike.  Read about Rip-off Report Corporate Advocacy Business Remediation & Customer Satisfaction Program,..A program that benefits the consumer, assures them of complete satisfaction and confidence when doing business with a member business. this program works. 
 =====================NOW TO THE ORIGINAL REPORT THAT WAS FILED  
===================== 
Resultzzs, LLC - Omni Srvc Resultzzs, Rob Chaveira, they convince you to buy mentoring for the internet with a eavil contract, stole my money ! www.Resultzzs.com is a total ripp off and a bunch of liers, Rob Chaveira their newest scammer. Saint George, UtahReading all of the reports on www.resultzzs.com they are all truth, too bad I did not know this page before. I bealeved in good people beein one my selfe. Do not fall into this scamm. The person who called me and ripped me off is Rob Chaveira a perfect lier. They promisse you a lot of things and I was stupid enough to fall for it... read all the reports thay are all truth.",  Computer Marketing Companies ,0
